profile_id,variant,timely_success,eventual_success
profile_002494,control,0,0
profile_002495,treatment,1,1
profile_002496,control,0,0
profile_002497,treatment,1,1
profile_002498,treatment,0,1
profile_002499,treatment,1,1
profile_002500,control,1,1
profile_002501,treatment,0,1
profile_002502,control,0,1
profile_002503,treatment,1,1
profile_002504,control,1,1
profile_002505,control,0,0
profile_002506,control,1,1
profile_002507,treatment,0,1
profile_002508,control,1,1
profile_002509,control,0,0
profile_002510,treatment,0,1
profile_002511,control,1,1
profile_002512,treatment,0,1
profile_002513,control,1,1
profile_002514,treatment,1,1
profile_002515,control,0,1
profile_002516,treatment,0,1
profile_002517,treatment,0,0
profile_002518,treatment,1,1
profile_002519,control,0,1
profile_002520,control,0,0
profile_002521,treatment,1,1
profile_002522,treatment,1,1
profile_002523,control,1,1
profile_002524,treatment,1,1
profile_002525,control,0,1
profile_002526,treatment,0,1
profile_002527,treatment,1,1
profile_002528,treatment,1,1
profile_002529,control,1,1
profile_002530,treatment,0,1
profile_002531,treatment,1,1
profile_002532,control,1,1
profile_002533,treatment,0,1
profile_002534,control,0,0
profile_002535,treatment,1,1
profile_002536,control,0,0
profile_002537,treatment,0,0
profile_002538,control,1,1
profile_002539,treatment,1,1
profile_002540,treatment,1,1
profile_002541,control,1,1
profile_002542,control,0,0
profile_002543,control,0,0
profile_002544,control,0,1
profile_002545,control,1,1
profile_002546,treatment,1,1
profile_002547,control,0,0
profile_002548,treatment,1,1
profile_002549,treatment,0,0
profile_002550,control,1,1
profile_002551,control,1,1
profile_002552,control,1,1
profile_002553,control,0,0
profile_002554,control,1,1
profile_002555,treatment,1,1
profile_002556,treatment,1,1
profile_002557,control,1,1
profile_002558,treatment,1,1
profile_002559,control,0,0
profile_002560,treatment,1,1
profile_002561,control,1,1
profile_002562,treatment,1,1
profile_002563,treatment,1,1
profile_002564,treatment,1,1
profile_002565,control,0,0
profile_002566,treatment,0,1
profile_002567,control,1,1
profile_002568,treatment,1,1
profile_002569,control,1,1
profile_002570,treatment,0,0
profile_002571,control,1,1
profile_002572,treatment,0,1
profile_002573,control,1,1
profile_002574,control,1,1
profile_002575,control,1,1
profile_002576,treatment,0,0
profile_002577,control,0,1
profile_002578,treatment,0,1
profile_002579,treatment,0,1
profile_002580,control,0,1
profile_002581,control,0,1
profile_002582,control,1,1
profile_002583,treatment,1,1
profile_002584,control,1,1
profile_002585,control,0,0
profile_002586,control,1,1
profile_002587,control,1,1
profile_002588,treatment,0,1
profile_002589,control,0,0
profile_002590,control,1,1
profile_002591,treatment,1,1
profile_002592,treatment,0,0
profile_002593,control,1,1
profile_002594,control,0,0
profile_002595,treatment,1,1
profile_002596,control,0,0
profile_002597,treatment,1,1
profile_002598,treatment,1,1
profile_002599,treatment,0,0
profile_002600,control,1,1
profile_002601,control,1,1
profile_002602,treatment,0,0
profile_002603,treatment,0,1
profile_002604,control,1,1
profile_002605,treatment,1,1
profile_002606,control,1,1
profile_002607,treatment,1,1
profile_002608,treatment,1,1
profile_002609,control,0,1
profile_002610,treatment,0,0
profile_002611,treatment,1,1
profile_002612,control,0,1
profile_002613,control,0,0
profile_002614,treatment,1,1
profile_002615,control,0,1
profile_002616,control,0,0
profile_002617,control,1,1
profile_002618,treatment,0,1
profile_002619,control,1,1
profile_002620,control,1,1
profile_002621,control,0,0
profile_002622,control,0,1
profile_002623,treatment,0,1
profile_002624,treatment,0,1
profile_002625,treatment,1,1
profile_002626,treatment,1,1
profile_002627,treatment,1,1
profile_002628,control,0,1
profile_002629,treatment,0,0
profile_002630,control,1,1
profile_002631,treatment,0,1
profile_002632,control,1,1
profile_002633,control,0,1
profile_002634,control,1,1
profile_002635,control,0,0
profile_002636,control,0,1
profile_002637,control,0,0
profile_002638,treatment,1,1
profile_002639,treatment,1,1
profile_002640,control,1,1
profile_002641,control,1,1
profile_002642,treatment,0,1
profile_002643,treatment,1,1
profile_002644,treatment,1,1
profile_002645,treatment,1,1
profile_002646,treatment,1,1
profile_002647,treatment,1,1
profile_002648,control,0,0
profile_002649,control,1,1
profile_002650,treatment,1,1
profile_002651,control,0,1
profile_002652,treatment,1,1
profile_002653,control,0,1
profile_002654,treatment,1,1
profile_002655,treatment,1,1
profile_002656,control,1,1
profile_002657,treatment,0,0
profile_002658,control,1,1
profile_002659,treatment,0,1
profile_002660,treatment,1,1
profile_002661,control,1,1
profile_002662,control,0,0
profile_002663,treatment,1,1
profile_002664,treatment,0,0
profile_002665,control,1,1
profile_002666,control,1,1
profile_002667,control,1,1
profile_002668,control,0,0
profile_002669,treatment,1,1
profile_002670,treatment,0,0
profile_002671,control,0,0
profile_002672,control,1,1
profile_002673,control,0,1
profile_002674,treatment,0,1
profile_002675,treatment,0,0
profile_002676,control,0,0
profile_002677,treatment,1,1
profile_002678,control,0,1
profile_002679,treatment,0,1
profile_002680,control,1,1
profile_002681,control,0,1
profile_002682,treatment,1,1
profile_002683,control,0,1
profile_002684,treatment,0,1
profile_002685,control,0,0
profile_002686,treatment,1,1
profile_002687,treatment,0,1
profile_002688,control,1,1
profile_002689,treatment,0,1
profile_002690,treatment,1,1
profile_002691,treatment,0,0
profile_002692,treatment,1,1
profile_002693,control,0,0
profile_002694,treatment,1,1
profile_002695,control,1,1
profile_002696,treatment,0,1
profile_002697,treatment,0,1
profile_002698,control,1,1
profile_002699,treatment,1,1
profile_002700,treatment,1,1
profile_002701,control,1,1
profile_002702,treatment,1,1
profile_002703,control,0,0
profile_002704,treatment,1,1
profile_002705,control,0,0
profile_002706,treatment,0,0
profile_002707,treatment,0,1
profile_002708,treatment,1,1
profile_002709,control,1,1
profile_002710,control,0,1
profile_002711,control,1,1
profile_002712,control,0,0
profile_002713,treatment,1,1
profile_002714,control,1,1
profile_002715,treatment,1,1
profile_002716,control,0,1
profile_002717,control,1,1
profile_002718,control,1,1
profile_002719,control,0,1
profile_002720,treatment,0,1
profile_002721,control,0,0
profile_002722,control,0,1
profile_002723,treatment,0,1
profile_002724,control,1,1
profile_002725,control,1,1
profile_002726,treatment,1,1
profile_002727,control,0,0
profile_002728,treatment,1,1
profile_002729,treatment,0,1
profile_002730,treatment,0,0
profile_002731,treatment,1,1
profile_002732,control,1,1
profile_002733,control,1,1
profile_002734,control,1,1
profile_002735,treatment,1,1
profile_002736,treatment,1,1
profile_002737,control,0,0
profile_002738,control,0,1
profile_002739,control,1,1
profile_002740,treatment,0,1
profile_002741,treatment,0,1
profile_002742,treatment,1,1
profile_002743,control,0,0
profile_002744,control,0,0
profile_002745,control,0,0
profile_002746,control,0,0
profile_002747,treatment,1,1
profile_002748,control,0,1
profile_002749,treatment,1,1
profile_002750,control,1,1
profile_002751,treatment,1,1
profile_002752,control,1,1
profile_002753,control,1,1
profile_002754,control,1,1
profile_002755,treatment,1,1
profile_002756,control,1,1
profile_002757,treatment,1,1
profile_002758,treatment,1,1
profile_002759,control,1,1
profile_002760,treatment,1,1
profile_002761,control,1,1
profile_002762,treatment,1,1
profile_002763,control,1,1
profile_002764,control,0,1
profile_002765,control,0,0
profile_002766,control,0,1
profile_002767,treatment,0,1
profile_002768,control,1,1
profile_002769,treatment,1,1
profile_002770,control,0,0
profile_002771,treatment,0,0
profile_002772,control,1,1
profile_002773,treatment,0,1
profile_002774,treatment,0,1
profile_002775,treatment,1,1
profile_002776,control,1,1
profile_002777,treatment,1,1
profile_002778,control,1,1
profile_002779,treatment,1,1
profile_002780,control,1,1
profile_002781,control,1,1
profile_002782,treatment,1,1
profile_002783,control,1,1
profile_002784,treatment,0,0
profile_002785,treatment,0,1
profile_002786,treatment,1,1
profile_002787,treatment,0,0
profile_002788,control,1,1
profile_002789,treatment,0,0
profile_002790,treatment,0,1
profile_002791,control,0,0
profile_002792,control,0,1
profile_002793,treatment,0,1
profile_002794,control,0,0
profile_002795,control,1,1
profile_002796,treatment,1,1
profile_002797,treatment,0,0
profile_002798,control,0,1
profile_002799,treatment,1,1
profile_002800,treatment,1,1
profile_002801,control,1,1
profile_002802,control,1,1
profile_002803,control,1,1
profile_002804,control,1,1
profile_002805,control,1,1
profile_002806,treatment,0,0
profile_002807,control,1,1
profile_002808,control,1,1
profile_002809,control,1,1
profile_002810,control,1,1
profile_002811,control,0,1
profile_002812,treatment,1,1
profile_002813,treatment,1,1
profile_002814,treatment,0,1
profile_002815,treatment,1,1
profile_002816,control,1,1
profile_002817,treatment,0,1
profile_002818,treatment,0,0
profile_002819,control,0,1
profile_002820,treatment,1,1
profile_002821,control,1,1
profile_002822,treatment,0,1
profile_002823,control,1,1
profile_002824,control,1,1
profile_002825,control,1,1
profile_002826,control,0,0
profile_002827,treatment,0,1
profile_002828,treatment,0,1
profile_002829,control,1,1
profile_002830,control,1,1
profile_002831,treatment,1,1
profile_002832,control,1,1
profile_002833,control,0,1
profile_002834,control,1,1
profile_002835,control,0,0
profile_002836,treatment,0,0
profile_002837,control,0,1
profile_002838,control,1,1
profile_002839,control,1,1
profile_002840,treatment,0,1
profile_002841,treatment,0,1
profile_002842,control,0,1
profile_002843,control,1,1
profile_002844,treatment,0,1
profile_002845,control,0,1
profile_002846,treatment,1,1
profile_002847,control,1,1
profile_002848,treatment,1,1
profile_002849,control,0,1
profile_002850,control,1,1
profile_002851,treatment,0,0
profile_002852,control,1,1
profile_002853,control,0,1
profile_002854,control,1,1
profile_002855,treatment,1,1
profile_002856,control,1,1
profile_002857,treatment,1,1
profile_002858,control,0,1
profile_002859,control,1,1
profile_002860,treatment,1,1
profile_002861,treatment,1,1
profile_002862,treatment,0,1
profile_002863,control,1,1
profile_002864,control,1,1
profile_002865,control,0,0
profile_002866,treatment,0,0
profile_002867,treatment,0,1
profile_002868,control,1,1
profile_002869,treatment,1,1
profile_002870,control,1,1
profile_002871,control,1,1
profile_002872,control,0,1
profile_002873,control,0,1
profile_002874,control,1,1
profile_002875,treatment,1,1
profile_002876,treatment,0,1
profile_002877,treatment,0,0
profile_002878,treatment,1,1
profile_002879,treatment,0,0
profile_002880,control,1,1
profile_002881,control,1,1
profile_002882,treatment,1,1
profile_002883,treatment,0,0
profile_002884,control,0,1
profile_002885,treatment,0,1
profile_002886,control,1,1
profile_002887,treatment,0,0
profile_002888,treatment,1,1
profile_002889,treatment,1,1
profile_002890,control,1,1
profile_002891,control,0,1
profile_002892,treatment,0,1
profile_002893,control,0,1
profile_002894,control,1,1
profile_002895,control,0,1
profile_002896,treatment,0,0
profile_002897,treatment,1,1
profile_002898,treatment,1,1
profile_002899,treatment,1,1
profile_002900,control,0,1
profile_002901,treatment,0,1
profile_002902,control,1,1
profile_002903,treatment,0,1
profile_002904,treatment,1,1
profile_002905,treatment,0,0
profile_002906,control,1,1
profile_002907,treatment,1,1
profile_002908,control,1,1
profile_002909,treatment,0,1
profile_002910,treatment,0,1
profile_002911,control,0,0
profile_002912,control,1,1
profile_002913,treatment,0,1
profile_002914,treatment,1,1
profile_002915,treatment,1,1
profile_002916,treatment,1,1
profile_002917,treatment,1,1
profile_002918,control,1,1
profile_002919,treatment,1,1
profile_002920,control,1,1
profile_002921,treatment,1,1
profile_002922,control,1,1
profile_002923,treatment,1,1
profile_002924,control,1,1
profile_002925,treatment,1,1
profile_002926,treatment,0,0
profile_002927,treatment,0,1
profile_002928,treatment,1,1
profile_002929,control,1,1
profile_002930,control,1,1
profile_002931,control,1,1
profile_002932,control,1,1
profile_002933,treatment,1,1
profile_002934,treatment,1,1
profile_002935,treatment,0,0
profile_002936,treatment,1,1
profile_002937,treatment,0,0
profile_002938,treatment,0,0
profile_002939,control,1,1
profile_002940,treatment,1,1
profile_002941,treatment,0,0
profile_002942,treatment,0,1
profile_002943,control,0,1
profile_002944,control,0,1
profile_002945,treatment,1,1
profile_002946,treatment,1,1
profile_002947,treatment,0,1
profile_002948,control,0,0
profile_002949,control,1,1
profile_002950,treatment,1,1
profile_002951,treatment,1,1
profile_002952,control,1,1
profile_002953,treatment,0,0
profile_002954,control,1,1
profile_002955,treatment,1,1
profile_002956,control,1,1
profile_002957,treatment,0,0
profile_002958,control,1,1
profile_002959,treatment,0,0
profile_002960,control,1,1
profile_002961,control,1,1
profile_002962,treatment,0,0
profile_002963,treatment,1,1
profile_002964,control,0,1
profile_002965,control,1,1
profile_002966,control,1,1
profile_002967,control,0,0
profile_002968,control,1,1
profile_002969,control,0,1
profile_002970,control,1,1
profile_002971,treatment,0,1
profile_002972,control,0,1
profile_002973,treatment,0,0
profile_002974,control,0,1
profile_002975,control,1,1
profile_002976,treatment,1,1
profile_002977,control,1,1
profile_002978,treatment,0,1
profile_002979,control,0,1
profile_002980,control,1,1
profile_002981,treatment,1,1
profile_002982,treatment,0,1
profile_002983,control,1,1
profile_002984,treatment,1,1
profile_002985,treatment,1,1
profile_002986,treatment,1,1
profile_002987,treatment,1,1
profile_002988,treatment,1,1
profile_002989,treatment,1,1
profile_002990,treatment,1,1
profile_002991,treatment,1,1
profile_002992,treatment,1,1
profile_002993,control,0,1
profile_002994,control,1,1
profile_002995,control,1,1
profile_002996,control,1,1
profile_002997,treatment,1,1
profile_002998,treatment,0,0
profile_002999,control,1,1
profile_003000,control,1,1
profile_003001,control,0,0
profile_003002,treatment,1,1
profile_003003,control,0,1
profile_003004,treatment,1,1
profile_003005,control,1,1
profile_003006,control,1,1
profile_003007,treatment,0,1
profile_003008,control,1,1
profile_003009,control,1,1
profile_003010,control,0,0
profile_003011,control,0,1
profile_003012,treatment,1,1
profile_003013,treatment,1,1
profile_003014,treatment,0,1
profile_003015,treatment,1,1
profile_003016,control,0,0
profile_003017,control,0,0
profile_003018,control,1,1
profile_003019,control,1,1
profile_003020,treatment,1,1
profile_003021,treatment,1,1
profile_003022,treatment,0,1
profile_003023,treatment,1,1
profile_003024,control,0,1
profile_003025,treatment,1,1
profile_003026,treatment,0,0
profile_003027,treatment,0,0
profile_003028,treatment,0,0
profile_003029,control,1,1
profile_003030,control,1,1
profile_003031,treatment,1,1
profile_003032,treatment,1,1
profile_003033,control,1,1
profile_003034,treatment,0,0
profile_003035,treatment,0,1
profile_003036,treatment,1,1
profile_003037,control,0,1
profile_003038,treatment,0,0
profile_003039,control,1,1
profile_003040,treatment,1,1
profile_003041,control,0,1
profile_003042,control,0,1
profile_003043,control,1,1
profile_003044,treatment,0,0
profile_003045,treatment,0,1
profile_003046,treatment,0,0
profile_003047,control,1,1
profile_003048,treatment,0,0
profile_003049,treatment,0,1
profile_003050,control,0,1
profile_003051,treatment,1,1
profile_003052,control,0,1
profile_003053,control,1,1
profile_003054,treatment,0,0
profile_003055,control,1,1
profile_003056,control,1,1
profile_003057,control,1,1
profile_003058,control,1,1
profile_003059,control,1,1
profile_003060,control,0,0
profile_003061,treatment,1,1
profile_003062,treatment,1,1
profile_003063,treatment,0,1
profile_003064,treatment,0,1
profile_003065,treatment,1,1
profile_003066,treatment,1,1
profile_003067,treatment,1,1
profile_003068,control,0,1
profile_003069,treatment,0,0
profile_003070,treatment,0,1
profile_003071,treatment,1,1
profile_003072,control,0,1
profile_003073,treatment,1,1
profile_003074,treatment,1,1
profile_003075,treatment,0,0
profile_003076,control,1,1
profile_003077,treatment,0,1
profile_003078,treatment,1,1
profile_003079,treatment,1,1
profile_003080,control,0,1
profile_003081,control,0,0
profile_003082,control,1,1
profile_003083,treatment,1,1
profile_003084,control,0,0
profile_003085,control,1,1
profile_003086,treatment,1,1
profile_003087,control,1,1
profile_003088,control,1,1
profile_003089,control,0,0
profile_003090,control,1,1
profile_003091,control,0,0
profile_003092,treatment,0,1
profile_003093,treatment,0,1
profile_003094,control,0,1
profile_003095,treatment,0,1
profile_003096,control,0,0
profile_003097,control,1,1
profile_003098,control,1,1
profile_003099,treatment,0,1
profile_003100,control,1,1
profile_003101,control,1,1
profile_003102,treatment,1,1
profile_003103,treatment,0,0
profile_003104,treatment,1,1
profile_003105,treatment,0,1
profile_003106,control,1,1
profile_003107,treatment,0,0
profile_003108,treatment,1,1
profile_003109,treatment,0,1
profile_003110,treatment,1,1
profile_003111,control,0,1
profile_003112,control,1,1
profile_003113,control,1,1
profile_003114,treatment,0,1
profile_003115,treatment,0,0
profile_003116,treatment,1,1
profile_003117,control,0,0
profile_003118,treatment,1,1
profile_003119,treatment,1,1
profile_003120,control,0,1
profile_003121,control,0,0
profile_003122,control,1,1
profile_003123,control,1,1
profile_003124,treatment,1,1
profile_003125,treatment,1,1
profile_003126,treatment,0,0
profile_003127,control,1,1
profile_003128,control,1,1
profile_003129,control,1,1
profile_003130,control,1,1
profile_003131,control,1,1
profile_003132,treatment,1,1
profile_003133,control,1,1
profile_003134,control,0,1
profile_003135,control,1,1
profile_003136,treatment,0,0
profile_003137,treatment,0,0
profile_003138,control,1,1
profile_003139,treatment,0,1
profile_003140,control,1,1
profile_003141,control,1,1
profile_003142,treatment,0,0
profile_003143,control,1,1
profile_003144,treatment,0,0
profile_003145,control,1,1
profile_003146,treatment,1,1
profile_003147,control,0,1
profile_003148,control,1,1
profile_003149,treatment,1,1
profile_003150,treatment,1,1
profile_003151,control,1,1
profile_003152,treatment,0,0
profile_003153,treatment,0,0
profile_003154,control,0,0
profile_003155,treatment,0,0
profile_003156,control,0,1
profile_003157,treatment,1,1
profile_003158,control,1,1
profile_003159,control,1,1
profile_003160,control,1,1
profile_003161,control,1,1
profile_003162,treatment,1,1
profile_003163,treatment,1,1
profile_003164,control,1,1
profile_003165,control,0,0
profile_003166,treatment,1,1
profile_003167,control,1,1
profile_003168,treatment,0,0
profile_003169,control,1,1
profile_003170,control,0,0
profile_003171,treatment,1,1
profile_003172,treatment,1,1
profile_003173,control,1,1
profile_003174,treatment,1,1
profile_003175,control,1,1
profile_003176,control,1,1
profile_003177,treatment,0,0
profile_003178,control,1,1
profile_003179,control,1,1
profile_003180,control,1,1
profile_003181,treatment,0,0
profile_003182,treatment,0,1
profile_003183,treatment,1,1
profile_003184,treatment,0,0
profile_003185,treatment,0,0
profile_003186,control,1,1
profile_003187,treatment,0,1
profile_003188,control,0,0
profile_003189,control,0,1
profile_003190,treatment,0,1
profile_003191,control,0,1
profile_003192,treatment,1,1
profile_003193,control,0,0
profile_003194,control,0,1
profile_003195,control,0,0
profile_003196,control,1,1
profile_003197,control,1,1
profile_003198,treatment,1,1
profile_003199,treatment,0,0
profile_003200,treatment,1,1
profile_003201,treatment,0,0
profile_003202,control,1,1
profile_003203,control,1,1
profile_003204,control,1,1
profile_003205,treatment,1,1
profile_003206,control,0,0
profile_003207,treatment,1,1
profile_003208,treatment,0,0
profile_003209,control,1,1
profile_003210,control,1,1
profile_003211,control,0,0
profile_003212,control,0,1
profile_003213,control,0,0
profile_003214,control,0,1
profile_003215,control,1,1
profile_003216,treatment,1,1
profile_003217,control,0,0
profile_003218,control,0,0
profile_003219,treatment,0,1
profile_003220,treatment,0,1
profile_003221,control,1,1
profile_003222,control,1,1
profile_003223,treatment,1,1
profile_003224,control,1,1
profile_003225,control,1,1
profile_003226,control,1,1
profile_003227,treatment,0,0
profile_003228,control,1,1
profile_003229,treatment,1,1
profile_003230,control,0,0
profile_003231,control,0,0
profile_003232,treatment,0,1
profile_003233,treatment,0,0
profile_003234,treatment,1,1
profile_003235,treatment,0,1
profile_003236,control,1,1
profile_003237,treatment,1,1
profile_003238,treatment,0,1
profile_003239,control,1,1
profile_003240,treatment,0,1
profile_003241,treatment,1,1
profile_003242,control,1,1
profile_003243,control,0,1
profile_003244,control,1,1
profile_003245,treatment,1,1
profile_003246,control,1,1
profile_003247,treatment,1,1
profile_003248,control,1,1
profile_003249,control,0,1
profile_003250,treatment,1,1
profile_003251,control,1,1
profile_003252,control,1,1
profile_003253,control,1,1
profile_003254,control,0,1
profile_003255,control,0,0
profile_003256,control,0,1
profile_003257,control,1,1
profile_003258,treatment,0,1
profile_003259,control,0,0
profile_003260,control,0,0
profile_003261,control,1,1
profile_003262,control,1,1
profile_003263,treatment,0,1
profile_003264,treatment,0,0
profile_003265,control,0,0
profile_003266,control,0,0
profile_003267,control,1,1
profile_003268,control,1,1
profile_003269,treatment,1,1
profile_003270,control,1,1
profile_003271,treatment,1,1
profile_003272,treatment,1,1
profile_003273,treatment,1,1
profile_003274,control,1,1
profile_003275,control,0,1
profile_003276,control,0,1
profile_003277,treatment,0,1
profile_003278,control,1,1
profile_003279,control,1,1
profile_003280,treatment,0,0
profile_003281,control,0,0
profile_003282,treatment,0,0
profile_003283,treatment,0,0
profile_003284,treatment,0,1
profile_003285,treatment,1,1
profile_003286,control,0,1
profile_003287,treatment,0,1
profile_003288,control,0,1
profile_003289,control,0,0
profile_003290,treatment,0,1
profile_003291,control,1,1
profile_003292,control,1,1
profile_003293,treatment,0,0
profile_003294,treatment,0,0
profile_003295,treatment,1,1
profile_003296,control,1,1
profile_003297,treatment,0,1
profile_003298,control,0,1
profile_003299,control,0,1
profile_003300,control,1,1
profile_003301,treatment,0,0
profile_003302,treatment,1,1
profile_003303,treatment,1,1
profile_003304,control,0,0
profile_003305,treatment,1,1
profile_003306,treatment,0,0
profile_003307,control,1,1
profile_003308,control,1,1
profile_003309,treatment,0,1
profile_003310,treatment,1,1
profile_003311,treatment,0,1
profile_003312,treatment,1,1
profile_003313,control,1,1
profile_003314,treatment,0,1
profile_003315,treatment,0,1
profile_003316,control,0,1
profile_003317,treatment,1,1
profile_003318,control,0,1
profile_003319,control,1,1
profile_003320,control,0,1
profile_003321,treatment,1,1
profile_003322,control,1,1
profile_003323,treatment,1,1
profile_003324,control,1,1
profile_003325,control,1,1
profile_003326,treatment,1,1
profile_003327,control,1,1
profile_003328,control,1,1
profile_003329,control,1,1
profile_003330,control,0,1
profile_003331,control,0,0
profile_003332,control,0,0
profile_003333,treatment,1,1
profile_003334,control,1,1
profile_003335,treatment,0,0
profile_003336,treatment,0,0
profile_003337,treatment,0,1
profile_003338,control,1,1
profile_003339,control,1,1
profile_003340,treatment,0,1
profile_003341,control,0,1
profile_003342,treatment,0,1
profile_003343,control,0,0
profile_003344,treatment,0,1
profile_003345,control,0,0
profile_003346,treatment,1,1
profile_003347,control,0,0
profile_003348,treatment,0,0
profile_003349,treatment,1,1
profile_003350,control,1,1
profile_003351,treatment,1,1
profile_003352,treatment,0,1
profile_003353,treatment,0,1
profile_003354,control,0,1
profile_003355,control,0,1
profile_003356,control,0,1
profile_003357,control,0,1
profile_003358,treatment,0,0
profile_003359,treatment,0,0
profile_003360,treatment,0,0
profile_003361,treatment,1,1
profile_003362,control,0,0
profile_003363,control,1,1
profile_003364,control,1,1
profile_003365,control,1,1
profile_003366,treatment,1,1
profile_003367,control,1,1
profile_003368,treatment,0,1
profile_003369,treatment,1,1
profile_003370,treatment,1,1
profile_003371,treatment,1,1
profile_003372,treatment,1,1
profile_003373,control,0,1
profile_003374,control,1,1
profile_003375,control,1,1
profile_003376,control,0,0
profile_003377,control,0,1
profile_003378,treatment,0,1
profile_003379,treatment,1,1
profile_003380,treatment,1,1
profile_003381,control,1,1
profile_003382,treatment,1,1
profile_003383,treatment,1,1
profile_003384,control,1,1
profile_003385,treatment,0,1
profile_003386,control,0,0
profile_003387,treatment,1,1
profile_003388,treatment,1,1
profile_003389,control,0,0
profile_003390,control,1,1
profile_003391,control,0,0
profile_003392,treatment,0,0
profile_003393,control,1,1
profile_003394,treatment,0,1
profile_003395,treatment,1,1
profile_003396,control,1,1
profile_003397,treatment,1,1
profile_003398,control,0,1
profile_003399,control,1,1
profile_003400,treatment,0,1
profile_003401,treatment,0,0
profile_003402,control,0,1
profile_003403,control,1,1
profile_003404,control,0,0
profile_003405,control,0,0
profile_003406,treatment,1,1
profile_003407,treatment,1,1
profile_003408,treatment,0,1
profile_003409,control,1,1
profile_003410,treatment,0,0
profile_003411,treatment,0,1
profile_003412,treatment,1,1
profile_003413,control,1,1
profile_003414,control,1,1
profile_003415,treatment,0,0
profile_003416,control,1,1
profile_003417,control,0,1
profile_003418,treatment,0,1
profile_003419,treatment,1,1
profile_003420,control,1,1
profile_003421,control,0,1
profile_003422,treatment,1,1
profile_003423,control,1,1
profile_003424,control,1,1
profile_003425,control,1,1
profile_003426,control,1,1
profile_003427,treatment,1,1
profile_003428,treatment,1,1
profile_003429,treatment,1,1
profile_003430,control,1,1
profile_003431,treatment,0,1
profile_003432,treatment,1,1
profile_003433,control,1,1
profile_003434,control,0,0
profile_003435,control,0,0
profile_003436,treatment,0,0
profile_003437,treatment,0,1
profile_003438,treatment,1,1
profile_003439,control,1,1
profile_003440,control,0,1
profile_003441,treatment,0,0
profile_003442,control,0,1
profile_003443,control,0,1
profile_003444,treatment,0,1
profile_003445,treatment,0,1
profile_003446,control,1,1
profile_003447,control,0,1
profile_003448,control,1,1
profile_003449,control,1,1
profile_003450,treatment,0,1
profile_003451,treatment,1,1
profile_003452,control,0,0
profile_003453,treatment,1,1
profile_003454,treatment,0,0
profile_003455,treatment,0,1
profile_003456,treatment,0,1
profile_003457,treatment,1,1
profile_003458,treatment,1,1
profile_003459,treatment,0,0
profile_003460,treatment,1,1
profile_003461,control,1,1
profile_003462,treatment,0,0
profile_003463,treatment,0,1
profile_003464,control,1,1
profile_003465,control,1,1
profile_003466,control,1,1
profile_003467,treatment,0,0
profile_003468,treatment,0,0
profile_003469,treatment,0,0
profile_003470,control,1,1
profile_003471,control,0,0
profile_003472,control,1,1
profile_003473,treatment,0,1
profile_003474,control,0,0
profile_003475,treatment,1,1
profile_003476,treatment,0,1
profile_003477,treatment,1,1
profile_003478,control,1,1
profile_003479,treatment,0,1
profile_003480,treatment,1,1
profile_003481,treatment,1,1
profile_003482,treatment,1,1
profile_003483,treatment,0,0
profile_003484,control,1,1
profile_003485,treatment,1,1
profile_003486,treatment,0,1
profile_003487,control,1,1
profile_003488,treatment,0,1
profile_003489,control,1,1
profile_003490,control,1,1
profile_003491,control,1,1
profile_003492,control,0,1
profile_003493,control,1,1
profile_003494,control,1,1
profile_003495,control,0,1
profile_003496,control,1,1
profile_003497,treatment,0,0
profile_003498,control,1,1
profile_003499,treatment,0,0
profile_003500,treatment,1,1
profile_003501,control,1,1
profile_003502,control,1,1
profile_003503,control,1,1
profile_003504,treatment,0,0
profile_003505,treatment,1,1
profile_003506,treatment,1,1
profile_003507,control,0,0
profile_003508,control,0,0
profile_003509,treatment,1,1
profile_003510,control,1,1
profile_003511,control,0,0
profile_003512,control,0,0
profile_003513,control,0,0
profile_003514,treatment,0,1
profile_003515,control,1,1
profile_003516,treatment,0,0
profile_003517,treatment,0,1
profile_003518,control,1,1
profile_003519,control,1,1
profile_003520,treatment,0,1
profile_003521,control,0,1
profile_003522,control,0,1
profile_003523,treatment,1,1
profile_003524,control,0,0
profile_003525,treatment,1,1
profile_003526,control,0,1
profile_003527,control,1,1
profile_003528,treatment,1,1
profile_003529,treatment,1,1
profile_003530,treatment,0,1
profile_003531,treatment,0,0
profile_003532,treatment,1,1
profile_003533,control,1,1
profile_003534,treatment,1,1
profile_003535,treatment,0,0
profile_003536,treatment,0,1
profile_003537,treatment,0,0
profile_003538,treatment,1,1
profile_003539,control,0,0
profile_003540,treatment,1,1
profile_003541,treatment,1,1
profile_003542,control,1,1
profile_003543,control,1,1
profile_003544,treatment,1,1
profile_003545,treatment,1,1
profile_003546,treatment,0,0
profile_003547,treatment,0,0
profile_003548,control,1,1
profile_003549,treatment,1,1
profile_003550,treatment,1,1
profile_003551,control,1,1
profile_003552,control,1,1
profile_003553,control,1,1
profile_003554,control,0,1
profile_003555,treatment,0,1
profile_003556,control,0,0
profile_003557,control,1,1
profile_003558,treatment,0,0
profile_003559,treatment,0,1
profile_003560,treatment,0,1
profile_003561,control,1,1
profile_003562,treatment,0,1
profile_003563,control,0,0
profile_003564,treatment,0,1
profile_003565,control,1,1
profile_003566,treatment,0,1
profile_003567,control,1,1
profile_003568,control,1,1
profile_003569,control,1,1
profile_003570,control,1,1
