profile_id,variant,timely_success,eventual_success
profile_003941,treatment,1,1
profile_003942,treatment,1,1
profile_003943,treatment,0,1
profile_003944,control,0,0
profile_003945,control,0,1
profile_003946,control,1,1
profile_003947,treatment,1,1
profile_003948,treatment,1,1
profile_003949,control,1,1
profile_003950,control,0,0
profile_003951,control,0,1
profile_003952,control,0,1
profile_003953,control,0,0
profile_003954,treatment,1,1
profile_003955,control,0,1
profile_003956,treatment,0,0
profile_003957,treatment,1,1
profile_003958,treatment,0,0
profile_003959,treatment,1,1
profile_003960,treatment,1,1
profile_003961,control,0,0
profile_003962,control,0,1
profile_003963,control,1,1
profile_003964,treatment,0,1
profile_003965,treatment,1,1
profile_003966,treatment,1,1
profile_003967,control,1,1
profile_003968,treatment,1,1
profile_003969,control,1,1
profile_003970,treatment,1,1
profile_003971,control,0,1
profile_003972,treatment,1,1
profile_003973,treatment,1,1
profile_003974,control,1,1
profile_003975,control,0,0
profile_003976,treatment,1,1
profile_003977,control,1,1
profile_003978,control,1,1
profile_003979,treatment,1,1
profile_003980,control,1,1
profile_003981,treatment,1,1
profile_003982,control,1,1
profile_003983,control,1,1
profile_003984,treatment,1,1
profile_003985,control,1,1
profile_003986,treatment,0,1
profile_003987,treatment,1,1
profile_003988,control,1,1
profile_003989,treatment,1,1
profile_003990,control,1,1
profile_003991,control,0,0
profile_003992,control,1,1
profile_003993,control,1,1
profile_003994,treatment,0,1
profile_003995,control,1,1
profile_003996,control,1,1
profile_003997,treatment,1,1
profile_003998,control,0,1
profile_003999,control,0,0
profile_004000,control,1,1
profile_004001,control,0,0
profile_004002,control,0,1
profile_004003,control,0,1
profile_004004,control,1,1
profile_004005,control,0,1
profile_004006,control,1,1
profile_004007,control,0,0
profile_004008,treatment,0,0
profile_004009,treatment,1,1
profile_004010,control,0,1
profile_004011,treatment,1,1
profile_004012,treatment,0,1
profile_004013,treatment,1,1
profile_004014,control,0,0
profile_004015,treatment,1,1
profile_004016,treatment,1,1
profile_004017,treatment,1,1
profile_004018,control,1,1
profile_004019,control,1,1
profile_004020,control,0,1
profile_004021,control,1,1
profile_004022,control,1,1
profile_004023,control,1,1
profile_004024,control,1,1
profile_004025,control,1,1
profile_004026,control,1,1
profile_004027,control,0,0
profile_004028,control,1,1
profile_004029,control,0,1
profile_004030,control,1,1
profile_004031,treatment,1,1
profile_004032,treatment,1,1
profile_004033,treatment,1,1
profile_004034,treatment,1,1
profile_004035,control,0,0
profile_004036,treatment,0,1
profile_004037,control,1,1
profile_004038,treatment,1,1
profile_004039,treatment,1,1
profile_004040,treatment,0,0
profile_004041,treatment,1,1
profile_004042,control,1,1
profile_004043,treatment,1,1
profile_004044,treatment,1,1
profile_004045,treatment,0,0
profile_004046,treatment,1,1
profile_004047,control,0,0
profile_004048,control,1,1
profile_004049,control,1,1
profile_004050,control,1,1
profile_004051,treatment,0,0
profile_004052,treatment,1,1
profile_004053,treatment,1,1
profile_004054,control,1,1
profile_004055,control,0,1
profile_004056,treatment,0,1
profile_004057,treatment,1,1
profile_004058,control,0,0
profile_004059,treatment,1,1
profile_004060,control,0,0
profile_004061,treatment,1,1
profile_004062,treatment,0,0
profile_004063,control,1,1
profile_004064,control,1,1
profile_004065,control,0,1
profile_004066,treatment,0,0
profile_004067,control,1,1
profile_004068,treatment,1,1
profile_004069,control,1,1
profile_004070,treatment,1,1
profile_004071,control,1,1
profile_004072,treatment,1,1
profile_004073,treatment,1,1
profile_004074,control,0,1
profile_004075,treatment,0,1
profile_004076,treatment,1,1
profile_004077,control,0,1
profile_004078,treatment,0,0
profile_004079,treatment,1,1
profile_004080,treatment,1,1
profile_004081,treatment,0,0
profile_004082,control,1,1
profile_004083,treatment,0,0
profile_004084,control,1,1
profile_004085,control,1,1
profile_004086,treatment,1,1
profile_004087,control,1,1
profile_004088,treatment,1,1
profile_004089,treatment,0,1
profile_004090,control,1,1
profile_004091,treatment,1,1
profile_004092,control,1,1
profile_004093,treatment,1,1
profile_004094,control,1,1
profile_004095,treatment,1,1
profile_004096,control,0,1
profile_004097,treatment,0,0
profile_004098,control,1,1
profile_004099,treatment,1,1
profile_004100,treatment,1,1
profile_004101,treatment,1,1
profile_004102,control,1,1
profile_004103,control,1,1
profile_004104,control,1,1
profile_004105,control,1,1
profile_004106,treatment,0,0
profile_004107,control,1,1
profile_004108,treatment,0,1
profile_004109,treatment,1,1
profile_004110,control,1,1
profile_004111,treatment,1,1
profile_004112,control,1,1
profile_004113,control,0,1
profile_004114,control,0,1
profile_004115,control,0,1
profile_004116,control,1,1
profile_004117,treatment,1,1
profile_004118,treatment,1,1
profile_004119,treatment,1,1
profile_004120,control,1,1
profile_004121,control,1,1
profile_004122,control,0,0
profile_004123,control,0,1
profile_004124,treatment,1,1
profile_004125,control,1,1
profile_004126,control,0,1
profile_004127,treatment,0,1
profile_004128,treatment,0,0
profile_004129,treatment,1,1
profile_004130,control,1,1
profile_004131,control,0,1
profile_004132,treatment,1,1
profile_004133,treatment,1,1
profile_004134,treatment,0,1
profile_004135,treatment,1,1
profile_004136,control,0,0
profile_004137,treatment,0,0
profile_004138,control,1,1
profile_004139,control,1,1
profile_004140,control,1,1
profile_004141,control,1,1
profile_004142,treatment,0,0
profile_004143,treatment,1,1
profile_004144,treatment,0,0
profile_004145,control,1,1
profile_004146,treatment,1,1
profile_004147,control,0,1
profile_004148,control,0,0
profile_004149,control,0,1
profile_004150,treatment,0,1
profile_004151,treatment,0,0
profile_004152,control,1,1
profile_004153,control,1,1
profile_004154,treatment,0,0
profile_004155,treatment,1,1
profile_004156,control,1,1
profile_004157,control,0,1
profile_004158,treatment,1,1
profile_004159,treatment,0,1
profile_004160,control,0,0
profile_004161,control,1,1
profile_004162,control,1,1
profile_004163,treatment,1,1
profile_004164,control,1,1
profile_004165,treatment,1,1
profile_004166,treatment,1,1
profile_004167,treatment,0,1
profile_004168,treatment,1,1
profile_004169,treatment,0,1
profile_004170,control,1,1
profile_004171,treatment,0,1
profile_004172,control,0,1
profile_004173,control,0,0
profile_004174,control,1,1
profile_004175,treatment,1,1
profile_004176,treatment,1,1
profile_004177,control,0,0
profile_004178,control,0,1
profile_004179,treatment,0,1
profile_004180,treatment,1,1
profile_004181,control,1,1
profile_004182,control,1,1
profile_004183,control,0,1
profile_004184,control,1,1
profile_004185,control,0,1
profile_004186,control,1,1
profile_004187,treatment,1,1
profile_004188,treatment,1,1
profile_004189,treatment,1,1
profile_004190,control,0,1
profile_004191,treatment,1,1
profile_004192,treatment,1,1
profile_004193,treatment,0,1
profile_004194,treatment,1,1
profile_004195,treatment,1,1
profile_004196,treatment,0,0
profile_004197,control,0,0
profile_004198,treatment,0,0
profile_004199,treatment,0,0
profile_004200,treatment,1,1
profile_004201,treatment,1,1
profile_004202,treatment,1,1
profile_004203,treatment,0,0
profile_004204,treatment,0,1
profile_004205,control,1,1
profile_004206,control,1,1
profile_004207,control,1,1
profile_004208,treatment,0,0
profile_004209,treatment,1,1
profile_004210,treatment,0,0
profile_004211,treatment,1,1
profile_004212,treatment,1,1
profile_004213,control,1,1
profile_004214,control,1,1
profile_004215,treatment,0,1
profile_004216,control,0,1
profile_004217,treatment,0,0
profile_004218,control,1,1
profile_004219,control,1,1
profile_004220,control,1,1
profile_004221,treatment,0,0
profile_004222,control,1,1
profile_004223,control,1,1
profile_004224,treatment,1,1
profile_004225,treatment,0,1
profile_004226,treatment,1,1
profile_004227,control,0,1
profile_004228,treatment,1,1
profile_004229,treatment,1,1
profile_004230,control,0,1
profile_004231,control,0,0
profile_004232,control,1,1
profile_004233,control,0,0
profile_004234,control,1,1
profile_004235,control,0,0
profile_004236,control,1,1
profile_004237,control,0,1
profile_004238,treatment,0,0
profile_004239,control,0,0
profile_004240,control,1,1
profile_004241,control,1,1
profile_004242,control,0,1
profile_004243,control,0,1
profile_004244,treatment,1,1
profile_004245,control,0,1
profile_004246,treatment,0,1
profile_004247,treatment,0,0
profile_004248,treatment,1,1
profile_004249,treatment,1,1
profile_004250,control,0,0
profile_004251,treatment,1,1
profile_004252,control,1,1
profile_004253,control,0,0
profile_004254,treatment,1,1
profile_004255,treatment,1,1
profile_004256,control,1,1
profile_004257,control,1,1
profile_004258,treatment,0,1
profile_004259,treatment,1,1
profile_004260,treatment,1,1
profile_004261,treatment,1,1
profile_004262,control,0,0
profile_004263,treatment,1,1
profile_004264,treatment,0,1
profile_004265,control,1,1
profile_004266,control,1,1
profile_004267,control,1,1
profile_004268,treatment,0,0
profile_004269,control,1,1
profile_004270,treatment,1,1
profile_004271,treatment,1,1
profile_004272,control,1,1
profile_004273,treatment,0,1
profile_004274,treatment,1,1
profile_004275,control,1,1
profile_004276,control,1,1
profile_004277,treatment,1,1
profile_004278,control,1,1
profile_004279,treatment,1,1
profile_004280,control,1,1
profile_004281,treatment,1,1
profile_004282,control,0,0
profile_004283,control,1,1
profile_004284,control,1,1
profile_004285,treatment,1,1
profile_004286,treatment,0,1
profile_004287,control,1,1
profile_004288,control,0,0
profile_004289,control,1,1
profile_004290,treatment,1,1
profile_004291,control,1,1
profile_004292,treatment,1,1
profile_004293,control,0,0
profile_004294,control,1,1
profile_004295,treatment,0,0
profile_004296,treatment,0,0
profile_004297,control,1,1
profile_004298,control,0,1
profile_004299,control,1,1
profile_004300,treatment,0,0
profile_004301,control,0,0
profile_004302,control,0,0
profile_004303,treatment,1,1
profile_004304,control,0,0
profile_004305,treatment,0,0
profile_004306,control,1,1
profile_004307,control,0,1
profile_004308,treatment,0,1
profile_004309,control,1,1
profile_004310,treatment,1,1
profile_004311,control,1,1
profile_004312,treatment,0,1
profile_004313,control,1,1
profile_004314,control,0,0
profile_004315,control,0,0
profile_004316,treatment,0,0
profile_004317,control,1,1
profile_004318,treatment,1,1
profile_004319,treatment,1,1
profile_004320,control,0,1
profile_004321,control,1,1
profile_004322,control,0,0
profile_004323,treatment,1,1
profile_004324,treatment,1,1
profile_004325,control,1,1
profile_004326,control,1,1
profile_004327,control,0,0
profile_004328,control,0,0
profile_004329,control,1,1
profile_004330,treatment,0,1
profile_004331,control,1,1
profile_004332,control,1,1
profile_004333,treatment,0,0
profile_004334,treatment,0,0
profile_004335,treatment,1,1
profile_004336,control,0,0
profile_004337,treatment,1,1
profile_004338,treatment,1,1
profile_004339,treatment,1,1
profile_004340,treatment,1,1
profile_004341,treatment,0,0
profile_004342,control,0,0
profile_004343,treatment,1,1
profile_004344,treatment,0,0
profile_004345,treatment,1,1
profile_004346,control,1,1
profile_004347,control,1,1
profile_004348,treatment,1,1
profile_004349,treatment,1,1
profile_004350,treatment,1,1
profile_004351,treatment,0,0
profile_004352,control,0,1
profile_004353,control,0,0
profile_004354,treatment,1,1
profile_004355,control,0,0
profile_004356,treatment,0,1
profile_004357,control,1,1
profile_004358,treatment,1,1
profile_004359,control,1,1
profile_004360,control,1,1
profile_004361,treatment,0,1
profile_004362,control,1,1
profile_004363,control,1,1
profile_004364,control,1,1
profile_004365,control,1,1
profile_004366,control,0,1
profile_004367,control,0,0
profile_004368,control,0,0
profile_004369,control,0,1
profile_004370,treatment,1,1
profile_004371,treatment,1,1
profile_004372,treatment,1,1
profile_004373,control,0,0
profile_004374,treatment,1,1
profile_004375,treatment,0,0
profile_004376,control,1,1
profile_004377,treatment,0,0
profile_004378,control,1,1
profile_004379,treatment,0,1
profile_004380,control,1,1
profile_004381,control,1,1
profile_004382,control,1,1
profile_004383,treatment,0,0
profile_004384,treatment,1,1
profile_004385,treatment,1,1
profile_004386,treatment,1,1
profile_004387,treatment,1,1
profile_004388,control,1,1
profile_004389,treatment,1,1
profile_004390,control,0,1
profile_004391,treatment,1,1
profile_004392,treatment,1,1
profile_004393,treatment,1,1
profile_004394,treatment,1,1
profile_004395,treatment,0,1
profile_004396,treatment,1,1
profile_004397,treatment,1,1
profile_004398,treatment,0,1
profile_004399,control,1,1
profile_004400,control,1,1
profile_004401,control,1,1
profile_004402,control,1,1
profile_004403,control,0,0
profile_004404,treatment,0,1
profile_004405,control,0,1
profile_004406,control,1,1
profile_004407,control,1,1
profile_004408,treatment,0,1
profile_004409,control,1,1
profile_004410,treatment,1,1
profile_004411,treatment,1,1
profile_004412,treatment,0,0
profile_004413,control,0,0
profile_004414,treatment,1,1
profile_004415,treatment,0,0
profile_004416,treatment,0,0
profile_004417,control,1,1
profile_004418,control,1,1
profile_004419,control,0,1
profile_004420,treatment,1,1
profile_004421,treatment,1,1
profile_004422,treatment,0,0
profile_004423,control,1,1
profile_004424,treatment,1,1
profile_004425,treatment,0,0
profile_004426,control,0,1
profile_004427,control,1,1
profile_004428,control,1,1
profile_004429,treatment,1,1
profile_004430,control,0,0
profile_004431,control,0,0
profile_004432,control,0,0
profile_004433,control,1,1
profile_004434,control,1,1
profile_004435,control,1,1
profile_004436,control,1,1
profile_004437,control,0,1
profile_004438,control,1,1
profile_004439,treatment,1,1
profile_004440,treatment,1,1
profile_004441,control,0,0
profile_004442,treatment,1,1
profile_004443,control,0,0
profile_004444,control,0,1
profile_004445,control,1,1
profile_004446,treatment,1,1
profile_004447,control,0,1
profile_004448,control,0,1
profile_004449,treatment,1,1
profile_004450,control,1,1
profile_004451,treatment,1,1
profile_004452,treatment,1,1
profile_004453,control,1,1
profile_004454,treatment,1,1
profile_004455,treatment,0,0
profile_004456,control,0,0
profile_004457,treatment,0,0
profile_004458,treatment,0,1
profile_004459,treatment,0,0
profile_004460,control,1,1
profile_004461,control,1,1
profile_004462,control,0,0
profile_004463,treatment,1,1
profile_004464,control,1,1
profile_004465,treatment,1,1
profile_004466,control,1,1
profile_004467,treatment,1,1
profile_004468,control,0,0
profile_004469,control,0,0
profile_004470,control,0,0
profile_004471,treatment,1,1
profile_004472,control,1,1
profile_004473,control,1,1
profile_004474,control,0,0
profile_004475,treatment,0,1
profile_004476,treatment,0,1
profile_004477,control,1,1
profile_004478,treatment,0,0
profile_004479,treatment,0,0
profile_004480,treatment,1,1
profile_004481,treatment,0,1
profile_004482,treatment,1,1
profile_004483,treatment,0,0
profile_004484,treatment,0,0
profile_004485,control,1,1
profile_004486,control,1,1
profile_004487,treatment,0,0
profile_004488,treatment,0,0
profile_004489,treatment,0,0
profile_004490,control,1,1
profile_004491,treatment,0,0
profile_004492,treatment,0,1
profile_004493,control,1,1
profile_004494,control,0,1
profile_004495,treatment,0,1
profile_004496,treatment,1,1
profile_004497,treatment,0,0
profile_004498,control,1,1
profile_004499,control,1,1
profile_004500,treatment,0,0
profile_004501,control,1,1
profile_004502,treatment,1,1
profile_004503,control,0,1
profile_004504,control,1,1
profile_004505,control,1,1
profile_004506,control,0,0
profile_004507,control,1,1
profile_004508,control,1,1
profile_004509,control,1,1
profile_004510,treatment,1,1
profile_004511,treatment,0,0
profile_004512,treatment,0,0
profile_004513,control,1,1
profile_004514,treatment,1,1
profile_004515,treatment,1,1
profile_004516,treatment,1,1
profile_004517,control,1,1
profile_004518,control,1,1
profile_004519,treatment,1,1
profile_004520,treatment,0,0
profile_004521,treatment,1,1
profile_004522,control,1,1
profile_004523,treatment,1,1
profile_004524,control,0,0
profile_004525,control,1,1
profile_004526,control,1,1
profile_004527,treatment,1,1
profile_004528,control,0,1
profile_004529,treatment,0,1
profile_004530,control,1,1
profile_004531,treatment,1,1
profile_004532,control,1,1
profile_004533,treatment,1,1
profile_004534,treatment,1,1
profile_004535,treatment,0,1
profile_004536,control,1,1
profile_004537,treatment,1,1
profile_004538,treatment,1,1
profile_004539,control,1,1
profile_004540,control,0,0
profile_004541,control,1,1
profile_004542,treatment,0,0
profile_004543,control,0,1
profile_004544,treatment,0,0
profile_004545,control,1,1
profile_004546,control,1,1
profile_004547,treatment,1,1
profile_004548,treatment,1,1
profile_004549,control,1,1
profile_004550,treatment,1,1
profile_004551,control,1,1
profile_004552,treatment,1,1
profile_004553,treatment,0,0
profile_004554,control,1,1
profile_004555,treatment,1,1
profile_004556,treatment,1,1
profile_004557,control,0,0
profile_004558,control,0,1
profile_004559,control,1,1
profile_004560,control,1,1
profile_004561,control,0,1
profile_004562,control,0,0
profile_004563,control,0,0
profile_004564,treatment,0,0
profile_004565,treatment,1,1
profile_004566,control,1,1
profile_004567,treatment,1,1
profile_004568,treatment,1,1
profile_004569,control,0,1
profile_004570,treatment,1,1
profile_004571,treatment,1,1
profile_004572,control,0,1
profile_004573,control,0,0
profile_004574,control,1,1
profile_004575,control,1,1
profile_004576,treatment,1,1
profile_004577,control,0,1
profile_004578,control,0,1
profile_004579,control,1,1
profile_004580,treatment,1,1
profile_004581,control,1,1
profile_004582,control,0,1
profile_004583,control,0,1
profile_004584,control,0,0
profile_004585,control,1,1
profile_004586,control,1,1
profile_004587,treatment,1,1
profile_004588,treatment,1,1
profile_004589,treatment,1,1
profile_004590,treatment,0,0
profile_004591,control,1,1
profile_004592,treatment,0,0
profile_004593,control,1,1
profile_004594,treatment,0,0
profile_004595,control,0,1
profile_004596,treatment,1,1
profile_004597,control,0,1
profile_004598,treatment,0,1
profile_004599,control,1,1
profile_004600,control,0,0
profile_004601,treatment,0,0
profile_004602,treatment,1,1
profile_004603,treatment,1,1
profile_004604,control,0,0
profile_004605,treatment,0,0
profile_004606,control,0,1
profile_004607,control,1,1
profile_004608,treatment,0,0
profile_004609,treatment,1,1
profile_004610,control,0,1
profile_004611,treatment,0,1
profile_004612,treatment,1,1
profile_004613,control,1,1
profile_004614,treatment,1,1
profile_004615,control,0,1
profile_004616,control,0,0
profile_004617,treatment,1,1
profile_004618,treatment,1,1
profile_004619,control,1,1
profile_004620,treatment,1,1
profile_004621,treatment,0,1
profile_004622,control,1,1
profile_004623,control,0,1
profile_004624,treatment,1,1
profile_004625,control,1,1
profile_004626,treatment,1,1
profile_004627,treatment,1,1
profile_004628,treatment,1,1
profile_004629,control,1,1
profile_004630,control,1,1
profile_004631,control,0,0
profile_004632,treatment,1,1
profile_004633,treatment,0,0
profile_004634,treatment,1,1
profile_004635,treatment,1,1
profile_004636,control,0,1
profile_004637,treatment,1,1
profile_004638,control,1,1
profile_004639,control,0,1
profile_004640,treatment,1,1
profile_004641,control,1,1
profile_004642,treatment,0,1
profile_004643,control,1,1
profile_004644,control,0,0
profile_004645,treatment,0,1
profile_004646,control,1,1
profile_004647,control,0,1
profile_004648,control,1,1
profile_004649,treatment,0,0
profile_004650,control,0,1
profile_004651,treatment,1,1
profile_004652,control,1,1
profile_004653,control,0,0
profile_004654,control,0,0
profile_004655,treatment,1,1
profile_004656,treatment,0,0
profile_004657,treatment,1,1
profile_004658,treatment,1,1
profile_004659,control,1,1
profile_004660,treatment,1,1
profile_004661,treatment,0,1
profile_004662,control,0,1
profile_004663,control,0,1
profile_004664,control,1,1
profile_004665,control,1,1
profile_004666,treatment,1,1
profile_004667,control,1,1
profile_004668,control,0,0
profile_004669,control,1,1
profile_004670,treatment,0,1
profile_004671,treatment,1,1
profile_004672,control,1,1
profile_004673,treatment,0,0
profile_004674,control,1,1
profile_004675,treatment,1,1
profile_004676,control,0,1
profile_004677,control,1,1
profile_004678,control,1,1
profile_004679,control,1,1
profile_004680,treatment,1,1
profile_004681,treatment,1,1
profile_004682,control,0,1
profile_004683,treatment,0,1
profile_004684,treatment,0,1
profile_004685,control,1,1
profile_004686,treatment,1,1
profile_004687,control,0,1
profile_004688,treatment,1,1
profile_004689,treatment,1,1
profile_004690,control,0,0
profile_004691,treatment,1,1
profile_004692,treatment,1,1
profile_004693,treatment,1,1
profile_004694,control,0,1
profile_004695,control,0,0
profile_004696,treatment,1,1
profile_004697,treatment,0,1
profile_004698,control,1,1
profile_004699,control,0,1
profile_004700,control,1,1
profile_004701,control,0,0
profile_004702,treatment,0,1
profile_004703,control,1,1
profile_004704,control,1,1
profile_004705,control,1,1
profile_004706,treatment,1,1
profile_004707,control,1,1
profile_004708,control,1,1
profile_004709,treatment,1,1
profile_004710,treatment,1,1
profile_004711,control,0,1
profile_004712,control,1,1
profile_004713,control,1,1
profile_004714,treatment,1,1
profile_004715,control,1,1
profile_004716,treatment,1,1
profile_004717,control,1,1
profile_004718,control,1,1
profile_004719,control,0,0
profile_004720,treatment,0,1
profile_004721,treatment,1,1
profile_004722,control,1,1
profile_004723,control,0,1
profile_004724,control,0,1
profile_004725,treatment,0,0
profile_004726,control,1,1
profile_004727,treatment,0,1
profile_004728,control,0,1
profile_004729,treatment,1,1
profile_004730,control,0,0
profile_004731,control,1,1
profile_004732,control,0,0
profile_004733,treatment,0,1
profile_004734,treatment,0,0
profile_004735,control,0,0
profile_004736,treatment,0,0
profile_004737,control,1,1
profile_004738,treatment,1,1
profile_004739,treatment,1,1
profile_004740,treatment,0,1
profile_004741,treatment,0,0
profile_004742,control,0,1
profile_004743,control,1,1
profile_004744,control,1,1
profile_004745,control,1,1
profile_004746,control,1,1
profile_004747,control,0,0
profile_004748,treatment,1,1
profile_004749,treatment,1,1
profile_004750,control,0,0
profile_004751,treatment,1,1
profile_004752,control,1,1
profile_004753,control,1,1
profile_004754,treatment,0,0
profile_004755,control,1,1
profile_004756,control,1,1
profile_004757,treatment,1,1
profile_004758,treatment,1,1
profile_004759,treatment,0,0
profile_004760,control,1,1
profile_004761,control,0,0
profile_004762,treatment,0,0
profile_004763,control,1,1
profile_004764,control,0,1
profile_004765,treatment,1,1
profile_004766,control,1,1
profile_004767,control,1,1
profile_004768,control,1,1
profile_004769,control,1,1
profile_004770,control,1,1
profile_004771,control,0,0
profile_004772,control,1,1
profile_004773,control,1,1
profile_004774,control,0,0
profile_004775,treatment,1,1
profile_004776,treatment,1,1
profile_004777,treatment,0,0
profile_004778,treatment,0,1
profile_004779,control,1,1
profile_004780,control,0,1
profile_004781,treatment,1,1
profile_004782,control,1,1
profile_004783,treatment,1,1
profile_004784,treatment,1,1
profile_004785,treatment,1,1
profile_004786,control,0,1
profile_004787,treatment,0,0
profile_004788,control,0,1
profile_004789,control,0,0
profile_004790,control,1,1
profile_004791,control,0,1
profile_004792,treatment,1,1
profile_004793,treatment,0,0
profile_004794,treatment,0,0
profile_004795,control,1,1
profile_004796,treatment,1,1
profile_004797,treatment,0,1
profile_004798,control,0,0
profile_004799,control,1,1
profile_004800,treatment,1,1
profile_004801,treatment,1,1
profile_004802,control,1,1
profile_004803,treatment,0,0
profile_004804,treatment,1,1
profile_004805,treatment,1,1
profile_004806,treatment,0,0
profile_004807,control,0,0
profile_004808,control,1,1
profile_004809,treatment,1,1
profile_004810,treatment,0,0
profile_004811,treatment,0,0
profile_004812,treatment,1,1
profile_004813,treatment,0,0
profile_004814,control,1,1
profile_004815,treatment,1,1
profile_004816,treatment,1,1
profile_004817,control,0,1
profile_004818,control,0,0
profile_004819,control,1,1
profile_004820,control,1,1
profile_004821,control,1,1
profile_004822,control,1,1
profile_004823,treatment,1,1
profile_004824,treatment,1,1
profile_004825,treatment,1,1
profile_004826,control,0,0
profile_004827,treatment,1,1
profile_004828,treatment,0,0
profile_004829,control,0,1
profile_004830,control,0,1
profile_004831,treatment,1,1
profile_004832,control,0,1
profile_004833,treatment,1,1
profile_004834,treatment,0,1
profile_004835,control,1,1
profile_004836,treatment,1,1
profile_004837,control,0,1
profile_004838,treatment,1,1
profile_004839,treatment,1,1
profile_004840,control,1,1
profile_004841,treatment,0,1
profile_004842,control,1,1
profile_004843,treatment,1,1
profile_004844,treatment,1,1
profile_004845,treatment,1,1
profile_004846,treatment,1,1
profile_004847,treatment,0,1
profile_004848,treatment,1,1
profile_004849,control,0,1
profile_004850,control,1,1
profile_004851,control,1,1
profile_004852,treatment,1,1
profile_004853,control,0,1
profile_004854,treatment,1,1
profile_004855,control,1,1
profile_004856,treatment,1,1
profile_004857,control,0,0
profile_004858,control,1,1
profile_004859,treatment,1,1
profile_004860,treatment,1,1
profile_004861,treatment,1,1
profile_004862,control,1,1
profile_004863,control,1,1
profile_004864,treatment,0,0
profile_004865,control,0,1
profile_004866,treatment,1,1
profile_004867,control,0,0
profile_004868,treatment,0,0
profile_004869,treatment,1,1
profile_004870,treatment,0,0
profile_004871,treatment,0,0
profile_004872,control,1,1
profile_004873,treatment,0,0
profile_004874,control,0,1
profile_004875,control,1,1
profile_004876,control,1,1
profile_004877,treatment,1,1
profile_004878,treatment,1,1
profile_004879,treatment,0,0
profile_004880,treatment,1,1
profile_004881,treatment,1,1
profile_004882,control,0,0
profile_004883,treatment,0,1
profile_004884,control,1,1
profile_004885,treatment,0,0
profile_004886,control,0,1
profile_004887,treatment,1,1
profile_004888,control,1,1
profile_004889,treatment,1,1
profile_004890,treatment,1,1
profile_004891,treatment,1,1
profile_004892,treatment,0,1
profile_004893,treatment,1,1
profile_004894,treatment,1,1
profile_004895,treatment,0,0
profile_004896,treatment,1,1
profile_004897,control,1,1
profile_004898,control,0,0
profile_004899,control,1,1
profile_004900,control,1,1
profile_004901,control,0,0
profile_004902,treatment,1,1
profile_004903,treatment,0,0
profile_004904,treatment,0,1
profile_004905,treatment,1,1
profile_004906,control,1,1
profile_004907,control,1,1
profile_004908,control,1,1
profile_004909,control,1,1
profile_004910,treatment,1,1
profile_004911,control,1,1
profile_004912,control,1,1
profile_004913,treatment,1,1
profile_004914,control,1,1
profile_004915,treatment,0,0
profile_004916,treatment,1,1
profile_004917,treatment,0,0
profile_004918,treatment,0,1
profile_004919,control,1,1
profile_004920,control,1,1
profile_004921,control,1,1
profile_004922,treatment,0,0
profile_004923,control,0,0
profile_004924,treatment,1,1
profile_004925,treatment,1,1
profile_004926,treatment,0,0
profile_004927,control,1,1
profile_004928,treatment,1,1
profile_004929,control,0,0
profile_004930,treatment,1,1
profile_004931,treatment,0,1
profile_004932,treatment,1,1
profile_004933,control,1,1
profile_004934,treatment,1,1
profile_004935,treatment,1,1
profile_004936,control,1,1
profile_004937,control,1,1
profile_004938,control,1,1
profile_004939,treatment,1,1
profile_004940,treatment,1,1
profile_004941,control,1,1
profile_004942,control,1,1
profile_004943,control,1,1
profile_004944,control,1,1
profile_004945,control,1,1
profile_004946,control,1,1
profile_004947,treatment,1,1
profile_004948,treatment,0,1
profile_004949,control,1,1
profile_004950,treatment,1,1
profile_004951,control,0,0
profile_004952,control,0,1
profile_004953,treatment,1,1
profile_004954,treatment,1,1
profile_004955,control,1,1
profile_004956,treatment,1,1
profile_004957,treatment,1,1
profile_004958,treatment,1,1
profile_004959,treatment,1,1
profile_004960,treatment,0,0
profile_004961,treatment,1,1
profile_004962,control,1,1
profile_004963,treatment,1,1
profile_004964,control,0,1
profile_004965,treatment,1,1
profile_004966,treatment,0,0
profile_004967,control,1,1
profile_004968,treatment,1,1
profile_004969,treatment,0,0
profile_004970,treatment,0,0
profile_004971,control,1,1
profile_004972,treatment,1,1
profile_004973,treatment,0,0
profile_004974,control,0,0
profile_004975,treatment,1,1
profile_004976,control,1,1
profile_004977,treatment,1,1
profile_004978,treatment,1,1
profile_004979,control,0,1
profile_004980,control,1,1
profile_004981,treatment,1,1
profile_004982,control,1,1
profile_004983,control,1,1
profile_004984,control,0,1
profile_004985,control,0,0
profile_004986,treatment,0,0
profile_004987,control,1,1
profile_004988,treatment,0,1
profile_004989,control,0,1
profile_004990,control,1,1
profile_004991,treatment,0,0
profile_004992,control,1,1
profile_004993,treatment,1,1
profile_004994,control,0,0
profile_004995,treatment,1,1
profile_004996,treatment,0,1
profile_004997,treatment,0,0
profile_004998,treatment,1,1
profile_004999,treatment,1,1
profile_005000,control,0,0
profile_005001,treatment,1,1
profile_005002,control,1,1
profile_005003,control,1,1
profile_005004,control,1,1
profile_005005,control,1,1
profile_005006,control,0,0
profile_005007,treatment,1,1
profile_005008,treatment,1,1
profile_005009,treatment,1,1
profile_005010,treatment,1,1
profile_005011,treatment,0,0
profile_005012,control,0,0
profile_005013,treatment,0,0
profile_005014,control,1,1
profile_005015,treatment,1,1
profile_005016,treatment,1,1
